,1,2,3.0,Page Level 4,Page Layout,Existing / Additional Page ?,Inspiration / Current URL (if existing page),Who should write the content?,Notes,Target Keyword,SV,KWD,Additional KWs,Old H1,New Header,Old Title,New Title,Chars (50-65),URL,Old Metas,New Meta Description,Chars (130-160),Type of Content ,Notes,"Original URL 
(if rewritten) ",Document Link,Notes,PSD,Des. URL,Notes,Dev. URL,Date Published ,Live URL ,map_id,map_data,meta_tag,H1_tag,New Header ,Extracted Text,Meta_Link,H1_Link,Article_Link,Title_Link,Page_type,H1_id,H1_com,Meta_id,Meta_com,Article_link,Article_id,Title_id,Title_com,H1_Updated_DB,Meta_Updated_DB,Title_Updated_DB,Fields_Tables_D
177,ArchLinux: 201502-14: firefox: multiple issues,,,,,Existing Page,https://linuxsecurity.com/advisories/archlinux/archlinux-201502-14-firefox-multiple-issues,,,,,,,ArchLinux: 201502-14: firefox: multiple issues,,ArchLinux: 201502-14: firefox: multiple issues | LinuxSecurity.com,,0,https://linuxsecurity.com/advisories/archlinux/archlinux-201502-14-firefox-multiple-issues,ArchLinux: 201502-14: firefox: multiple issues - Arch Linux Security Advisory ASA-201502-14 Severity: Critical Date: 2015-02-25 CVE-ID: CVE-2015-0819,,0,Website Page,,,,,,,,,,,177,,False,False,,archlinux-201502-14-firefox-multiple-issues,,,,,,,,,,,,,,False,False,False,False
178,ArchLinux: 201502-15: thunderbird: multiple issues,,,,,Existing Page,https://linuxsecurity.com/advisories/archlinux/archlinux-201502-15-thunderbird-multiple-issues,,,,,,,ArchLinux: 201502-15: thunderbird: multiple issues,,ArchLinux: 201502-15: thunderbird: multiple issues | LinuxSecurity.com,,0,https://linuxsecurity.com/advisories/archlinux/archlinux-201502-15-thunderbird-multiple-issues,ArchLinux: 201502-15: thunderbird: multiple issues - Arch Linux Security Advisory ASA-201502-15 Severity: High Date: 2015-02-25 CVE-ID: CVE-2015-0822 CVE,,0,Website Page,,,,,,,,,,,178,,False,False,,archlinux-201502-15-thunderbird-multiple-issues,,,,,,,,,,,,,,False,False,False,False
179,ArchLinux: 201502-2: flashplugin: remote code execution,,,,,Existing Page,https://linuxsecurity.com/advisories/archlinux/archlinux-201502-2-flashplugin-remote-code-execution,,,,,,,ArchLinux: 201502-2: flashplugin: remote code execution,,ArchLinux: 201502-2: flashplugin: remote code execution | LinuxSecu...,,0,https://linuxsecurity.com/advisories/archlinux/archlinux-201502-2-flashplugin-remote-code-execution,ArchLinux: 201502-2: flashplugin: remote code execution - Arch Linux Security Advisory ASA-201502-2 Severity: Critical Date: 2015-02-06 CVE-ID: CVE-2015-0313,,0,Website Page,,,,,,,,,,,179,,False,False,,archlinux-201502-2-flashplugin-remote-code-execution,,,,,,,,,,,,,,False,False,False,False
180,ArchLinux: 201502-3: mantisbt: multiple issues,,,,,Existing Page,https://linuxsecurity.com/advisories/archlinux/archlinux-201502-3-mantisbt-multiple-issues,,,,,,,ArchLinux: 201502-3: mantisbt: multiple issues,,ArchLinux: 201502-3: mantisbt: multiple issues | LinuxSecurity.com,,0,https://linuxsecurity.com/advisories/archlinux/archlinux-201502-3-mantisbt-multiple-issues,ArchLinux: 201502-3: mantisbt: multiple issues - Arch Linux Security Advisory ASA-201502-3 Severity: High Date: 2015-02-06 CVE-ID: CVE-2014-9571 CVE-,,0,Website Page,,,,,,,,,,,180,,False,False,,archlinux-201502-3-mantisbt-multiple-issues,,,,,,,,,,,,,,False,False,False,False
181,ArchLinux: 201502-4: postgresql: multiple issues,,,,,Existing Page,https://linuxsecurity.com/advisories/archlinux/archlinux-201502-4-postgresql-multiple-issues,,,,,,,ArchLinux: 201502-4: postgresql: multiple issues,,ArchLinux: 201502-4: postgresql: multiple issues | LinuxSecurity.com,,0,https://linuxsecurity.com/advisories/archlinux/archlinux-201502-4-postgresql-multiple-issues,ArchLinux: 201502-4: postgresql: multiple issues - Arch Linux Security Advisory ASA-201502-4 Severity: High Date: 2015-02-06 CVE-ID: CVE-2014-8161 CVE-,,0,Website Page,,,,,,,,,,,181,,False,False,,archlinux-201502-4-postgresql-multiple-issues,,,,,,,,,,,,,,False,False,False,False
182,ArchLinux: 201502-5: chromium: multiple issues,,,,,Existing Page,https://linuxsecurity.com/advisories/archlinux/archlinux-201502-5-chromium-multiple-issues,,,,,,,ArchLinux: 201502-5: chromium: multiple issues,,ArchLinux: 201502-5: chromium: multiple issues | LinuxSecurity.com,,0,https://linuxsecurity.com/advisories/archlinux/archlinux-201502-5-chromium-multiple-issues,ArchLinux: 201502-5: chromium: multiple issues - Arch Linux Security Advisory ASA-201502-5 Severity: High Date: 2015-02-06 CVE-ID: CVE-2015-1209 CVE-,,0,Website Page,,,,,,,,,,,182,,False,False,,archlinux-201502-5-chromium-multiple-issues,,,,,,,,,,,,,,False,False,False,False
183,ArchLinux: 201502-6: clamav: arbitrary code execution,,,,,Existing Page,https://linuxsecurity.com/advisories/archlinux/archlinux-201502-6-clamav-arbitrary-code-execution,,,,,,,ArchLinux: 201502-6: clamav: arbitrary code execution,,ArchLinux: 201502-6: clamav: arbitrary code execution | LinuxSecuri...,,0,https://linuxsecurity.com/advisories/archlinux/archlinux-201502-6-clamav-arbitrary-code-execution,ArchLinux: 201502-6: clamav: arbitrary code execution - Arch Linux Security Advisory ASA-201502-6 Severity: Critical Date: 2015-02-06 CVE-ID: CVE-2014-9328,,0,Website Page,,,,,,,,,,,183,,False,False,,archlinux-201502-6-clamav-arbitrary-code-execution,,,,,,,,,,,,,,False,False,False,False
184,ArchLinux: 201502-7: ntp: multiple issues,,,,,Existing Page,https://linuxsecurity.com/advisories/archlinux/archlinux-201502-7-ntp-multiple-issues,,,,,,,ArchLinux: 201502-7: ntp: multiple issues,,ArchLinux: 201502-7: ntp: multiple issues | LinuxSecurity.com,,0,https://linuxsecurity.com/advisories/archlinux/archlinux-201502-7-ntp-multiple-issues,ArchLinux: 201502-7: ntp: multiple issues - Arch Linux Security Advisory ASA-201502-7 Severity: Medium Date: 2015-02-06 CVE-ID: CVE-2014-9297 CV,,0,Website Page,,,,,,,,,,,184,,False,False,,archlinux-201502-7-ntp-multiple-issues,,,,,,,,,,,,,,False,False,False,False
185,ArchLinux: 201502-8: glibc: multiple issues,,,,,Existing Page,https://linuxsecurity.com/advisories/archlinux/archlinux-201502-8-glibc-multiple-issues,,,,,,,ArchLinux: 201502-8: glibc: multiple issues,,ArchLinux: 201502-8: glibc: multiple issues | LinuxSecurity.com,,0,https://linuxsecurity.com/advisories/archlinux/archlinux-201502-8-glibc-multiple-issues,ArchLinux: 201502-8: glibc: multiple issues - Arch Linux Security Advisory ASA-201502-8 Severity: High Date: 2015-02-09 CVE-ID: CVE-2015-1472 CVE-,,0,Website Page,,,,,,,,,,,185,,False,False,,archlinux-201502-8-glibc-multiple-issues,,,,,,,,,,,,,,False,False,False,False
186,ArchLinux: 201502-9: pigz: arbitrary write to files,,,,,Existing Page,https://linuxsecurity.com/advisories/archlinux/archlinux-201502-9-pigz-arbitrary-write-to-files,,,,,,,ArchLinux: 201502-9: pigz: arbitrary write to files,,ArchLinux: 201502-9: pigz: arbitrary write to files | LinuxSecurity...,,0,https://linuxsecurity.com/advisories/archlinux/archlinux-201502-9-pigz-arbitrary-write-to-files,ArchLinux: 201502-9: pigz: arbitrary write to files - Arch Linux Security Advisory ASA-201502-9 Severity: High Date: 2015-02-09 CVE-ID: CVE-2015-1191 Pack,,0,Website Page,,,,,,,,,,,186,,False,False,,archlinux-201502-9-pigz-arbitrary-write-to-files,,,,,,,,,,,,,,False,False,False,False
187,ArchLinux: 201503-1: krb5: information disclosure,,,,,Existing Page,https://linuxsecurity.com/advisories/archlinux/archlinux-201503-1-krb5-information-disclosure,,,,,,,ArchLinux: 201503-1: krb5: information disclosure,,ArchLinux: 201503-1: krb5: information disclosure | LinuxSecurity.com,,0,https://linuxsecurity.com/advisories/archlinux/archlinux-201503-1-krb5-information-disclosure,ArchLinux: 201503-1: krb5: information disclosure - Arch Linux Security Advisory ASA-201503-1 Severity: Medium Date: 2015-03-02 CVE-ID: CVE-2015-2157 Pa,,0,Website Page,,,,,,,,,,,187,,False,False,,archlinux-201503-1-krb5-information-disclosure,,,,,,,,,,,,,,False,False,False,False
188,ArchLinux: 201503-1: putty: information disclosure,,,,,Existing Page,https://linuxsecurity.com/advisories/archlinux/archlinux-201503-1-putty-information-disclosure,,,,,,,ArchLinux: 201503-1: putty: information disclosure,,ArchLinux: 201503-1: putty: information disclosure | LinuxSecurity.com,,0,https://linuxsecurity.com/advisories/archlinux/archlinux-201503-1-putty-information-disclosure,ArchLinux: 201503-1: putty: information disclosure - Arch Linux Security Advisory ASA-201503-1 Severity: Medium Date: 2015-03-02 CVE-ID: CVE-2015-2157 Pa,,0,Website Page,,,,,,,,,,,188,,False,False,,archlinux-201503-1-putty-information-disclosure,,,,,,,,,,,,,,False,False,False,False
189,ArchLinux: 201503-10: librsync: checksum collision,,,,,Existing Page,https://linuxsecurity.com/advisories/archlinux/archlinux-201503-10-librsync-checksum-collision,,,,,,,ArchLinux: 201503-10: librsync: checksum collision,,ArchLinux: 201503-10: librsync: checksum collision | LinuxSecurity.com,,0,https://linuxsecurity.com/advisories/archlinux/archlinux-201503-10-librsync-checksum-collision,ArchLinux: 201503-10: librsync: checksum collision - Arch Linux Security Advisory ASA-201503-10 Severity: Medium Date: 2015-03-16 CVE-ID: CVE-2014-8242 P,,0,Website Page,,,,,,,,,,,189,,False,False,,archlinux-201503-10-librsync-checksum-collision,,,,,,,,,,,,,,False,False,False,False
190,ArchLinux: 201503-11: flashplugin: multiple issues,,,,,Existing Page,https://linuxsecurity.com/advisories/archlinux/archlinux-201503-11-flashplugin-multiple-issues,,,,,,,ArchLinux: 201503-11: flashplugin: multiple issues,,ArchLinux: 201503-11: flashplugin: multiple issues | LinuxSecurity.com,,0,https://linuxsecurity.com/advisories/archlinux/archlinux-201503-11-flashplugin-multiple-issues,ArchLinux: 201503-11: flashplugin: multiple issues - Arch Linux Security Advisory ASA-201503-11 Severity: Critical Date: 2015-03-16 CVE-ID: CVE-2015-0332,,0,Website Page,,,,,,,,,,,190,,False,False,,archlinux-201503-11-flashplugin-multiple-issues,,,,,,,,,,,,,,False,False,False,False
191,ArchLinux: 201503-12: ettercap: multiple issues,,,,,Existing Page,https://linuxsecurity.com/advisories/archlinux/archlinux-201503-12-ettercap-multiple-issues,,,,,,,ArchLinux: 201503-12: ettercap: multiple issues,,ArchLinux: 201503-12: ettercap: multiple issues | LinuxSecurity.com,,0,https://linuxsecurity.com/advisories/archlinux/archlinux-201503-12-ettercap-multiple-issues,ArchLinux: 201503-12: ettercap: multiple issues - Arch Linux Security Advisory ASA-201503-12 Severity: High Date: 2015-03-17 CVE-ID: CVE-2014-6395 CVE,,0,Website Page,,,,,,,,,,,191,,False,False,,archlinux-201503-12-ettercap-multiple-issues,,,,,,,,,,,,,,False,False,False,False
192,ArchLinux: 201503-13: ettercap-gtk: multiple issues,,,,,Existing Page,https://linuxsecurity.com/advisories/archlinux/archlinux-201503-13-ettercap-gtk-multiple-issues,,,,,,,ArchLinux: 201503-13: ettercap-gtk: multiple issues,,ArchLinux: 201503-13: ettercap-gtk: multiple issues | LinuxSecurity...,,0,https://linuxsecurity.com/advisories/archlinux/archlinux-201503-13-ettercap-gtk-multiple-issues,ArchLinux: 201503-13: ettercap-gtk: multiple issues - Arch Linux Security Advisory ASA-201503-13 Severity: High Date: 2015-03-17 CVE-ID: CVE-2014-6395 CVE,,0,Website Page,,,,,,,,,,,192,,False,False,,archlinux-201503-13-ettercap-gtk-multiple-issues,,,,,,,,,,,,,,False,False,False,False
193,ArchLinux: 201503-14: ecryptfs-utils: hard-coded passphrase salt,,,,,Existing Page,https://linuxsecurity.com/advisories/archlinux/archlinux-201503-14-ecryptfs-utils-hard-coded-passphrase-salt,,,,,,,ArchLinux: 201503-14: ecryptfs-utils: hard-coded passphrase salt,,ArchLinux: 201503-14: ecryptfs-utils: hard-coded passphrase salt | ...,,0,https://linuxsecurity.com/advisories/archlinux/archlinux-201503-14-ecryptfs-utils-hard-coded-passphrase-salt,ArchLinux: 201503-14: ecryptfs-utils: hard-coded passphrase salt - Arch Linux Security Advisory ASA-201503-14 Severity: Low Date: 2015-03-17 CVE-ID: CVE-2014-9687 Pack,,0,Website Page,,,,,,,,,,,193,,False,False,,archlinux-201503-14-ecryptfs-utils-hard-coded-passphrase-salt,,,,,,,,,,,,,,False,False,False,False
194,ArchLinux: 201503-15: libxfont: multiple issues,,,,,Existing Page,https://linuxsecurity.com/advisories/archlinux/archlinux-201503-15-libxfont-multiple-issues,,,,,,,ArchLinux: 201503-15: libxfont: multiple issues,,ArchLinux: 201503-15: libxfont: multiple issues | LinuxSecurity.com,,0,https://linuxsecurity.com/advisories/archlinux/archlinux-201503-15-libxfont-multiple-issues,ArchLinux: 201503-15: libxfont: multiple issues - Arch Linux Security Advisory ASA-201503-15 Severity: Critical Date: 2015-03-17 CVE-ID: CVE-2015-1802,,0,Website Page,,,,,,,,,,,194,,False,False,,archlinux-201503-15-libxfont-multiple-issues,,,,,,,,,,,,,,False,False,False,False
195,ArchLinux: 201503-16: openssl: multiple issues,,,,,Existing Page,https://linuxsecurity.com/advisories/archlinux/archlinux-201503-16-openssl-multiple-issues,,,,,,,ArchLinux: 201503-16: openssl: multiple issues,,ArchLinux: 201503-16: openssl: multiple issues | LinuxSecurity.com,,0,https://linuxsecurity.com/advisories/archlinux/archlinux-201503-16-openssl-multiple-issues,ArchLinux: 201503-16: openssl: multiple issues - Arch Linux Security Advisory ASA-201503-16 Severity: High Date: 2015-03-19 CVE-ID: CVE-2015-1787 CVE,,0,Website Page,,,,,,,,,,,195,,False,False,,archlinux-201503-16-openssl-multiple-issues,,,,,,,,,,,,,,False,False,False,False
196,ArchLinux: 201503-17: lib32-openssl: multiple issues,,,,,Existing Page,https://linuxsecurity.com/advisories/archlinux/archlinux-201503-17-lib32-openssl-multiple-issues,,,,,,,ArchLinux: 201503-17: lib32-openssl: multiple issues,,ArchLinux: 201503-17: lib32-openssl: multiple issues | LinuxSecurit...,,0,https://linuxsecurity.com/advisories/archlinux/archlinux-201503-17-lib32-openssl-multiple-issues,ArchLinux: 201503-17: lib32-openssl: multiple issues - Arch Linux Security Advisory ASA-201503-17 Severity: High Date: 2015-03-19 CVE-ID: CVE-2015-1787 CVE,,0,Website Page,,,,,,,,,,,196,,False,False,,archlinux-201503-17-lib32-openssl-multiple-issues,,,,,,,,,,,,,,False,False,False,False
197,ArchLinux: 201503-18: drupal: multiple issues,,,,,Existing Page,https://linuxsecurity.com/advisories/archlinux/archlinux-201503-18-drupal-multiple-issues,,,,,,,ArchLinux: 201503-18: drupal: multiple issues,,ArchLinux: 201503-18: drupal: multiple issues | LinuxSecurity.com,,0,https://linuxsecurity.com/advisories/archlinux/archlinux-201503-18-drupal-multiple-issues,ArchLinux: 201503-18: drupal: multiple issues - Arch Linux Security Advisory ASA-201503-18 Severity: Medium Date: 2015-03-20 CVE-ID: CVE-2015-2559 P,,0,Website Page,,,,,,,,,,,197,,False,False,,archlinux-201503-18-drupal-multiple-issues,,,,,,,,,,,,,,False,False,False,False
198,ArchLinux: 201503-19: xerces-c: denial of service,,,,,Existing Page,https://linuxsecurity.com/advisories/archlinux/archlinux-201503-19-xerces-c-denial-of-service,,,,,,,ArchLinux: 201503-19: xerces-c: denial of service,,ArchLinux: 201503-19: xerces-c: denial of service | LinuxSecurity.com,,0,https://linuxsecurity.com/advisories/archlinux/archlinux-201503-19-xerces-c-denial-of-service,ArchLinux: 201503-19: xerces-c: denial of service - Arch Linux Security Advisory ASA-201503-19 Severity: Medium Date: 2015-03-20 CVE-ID: CVE-2015-0252 P,,0,Website Page,,,,,,,,,,,198,,False,False,,archlinux-201503-19-xerces-c-denial-of-service,,,,,,,,,,,,,,False,False,False,False
199,ArchLinux: 201503-2: elfutils: directory traversal,,,,,Existing Page,https://linuxsecurity.com/advisories/archlinux/archlinux-201503-2-elfutils-directory-traversal,,,,,,,ArchLinux: 201503-2: elfutils: directory traversal,,ArchLinux: 201503-2: elfutils: directory traversal | LinuxSecurity.com,,0,https://linuxsecurity.com/advisories/archlinux/archlinux-201503-2-elfutils-directory-traversal,ArchLinux: 201503-2: elfutils: directory traversal - Arch Linux Security Advisory ASA-201503-2 Severity: Medium Date: 2015-03-02 CVE-ID: CVE-2014-9447 Pa,,0,Website Page,,,,,,,,,,,199,,False,False,,archlinux-201503-2-elfutils-directory-traversal,,,,,,,,,,,,,,False,False,False,False
200,ArchLinux: 201503-20: tcpdump: multiple issues,,,,,Existing Page,https://linuxsecurity.com/advisories/archlinux/archlinux-201503-20-tcpdump-multiple-issues,,,,,,,ArchLinux: 201503-20: tcpdump: multiple issues,,ArchLinux: 201503-20: tcpdump: multiple issues | LinuxSecurity.com,,0,https://linuxsecurity.com/advisories/archlinux/archlinux-201503-20-tcpdump-multiple-issues,ArchLinux: 201503-20: tcpdump: multiple issues - Arch Linux Security Advisory ASA-201503-20 Severity: High Date: 2015-03-20 CVE-ID: CVE-2014-8767 CVE,,0,Website Page,,,,,,,,,,,200,,False,False,,archlinux-201503-20-tcpdump-multiple-issues,,,,,,,,,,,,,,False,False,False,False
201,ArchLinux: 201503-21: firefox: multiple issues,,,,,Existing Page,https://linuxsecurity.com/advisories/archlinux/archlinux-201503-21-firefox-multiple-issues,,,,,,,ArchLinux: 201503-21: firefox: multiple issues,,ArchLinux: 201503-21: firefox: multiple issues | LinuxSecurity.com,,0,https://linuxsecurity.com/advisories/archlinux/archlinux-201503-21-firefox-multiple-issues,ArchLinux: 201503-21: firefox: multiple issues - Arch Linux Security Advisory ASA-201503-21 Severity: Critical Date: 2015-03-21 CVE-ID: CVE-2015-0817,,0,Website Page,,,,,,,,,,,201,,False,False,,archlinux-201503-21-firefox-multiple-issues,,,,,,,,,,,,,,False,False,False,False
202,ArchLinux: 201503-22: cpio: directory traversal,,,,,Existing Page,https://linuxsecurity.com/advisories/archlinux/archlinux-201503-22-cpio-directory-traversal,,,,,,,ArchLinux: 201503-22: cpio: directory traversal,,ArchLinux: 201503-22: cpio: directory traversal | LinuxSecurity.com,,0,https://linuxsecurity.com/advisories/archlinux/archlinux-201503-22-cpio-directory-traversal,ArchLinux: 201503-22: cpio: directory traversal - Arch Linux Security Advisory ASA-201503-22 Severity: Low Date: 2015-03-23 CVE-ID: CVE-2015-1197 Pack,,0,Website Page,,,,,,,,,,,202,,False,False,,archlinux-201503-22-cpio-directory-traversal,,,,,,,,,,,,,,False,False,False,False
